Year,TripLenID,MSModeID,Value
2015,1,1,140.554901123047
2015,1,2,1.52770411968231
2015,1,3,0.621154189109802
2015,1,4,0.372925221920013
2015,1,5,0.0576590560376644
2015,1,6,1.89215624332428
2015,1,7,0
2015,1,8,0
2015,1,9,0.0272285751998425
2015,1,10,0.100892402231693
2015,1,11,0.00143504072912037
2015,1,12,3.48248286172748e-4
2015,2,1,135.821166992188
2015,2,2,7.43428134918213
2015,2,3,3.83992123603821
2015,2,4,2.20147490501404
2015,2,5,0.533199012279511
2015,2,6,23.9458160400391
2015,2,7,0
2015,2,8,0.00448149396106601
2015,2,9,0.141397953033447
2015,2,10,1.8027092218399
2015,2,11,0.0296927951276302
2015,2,12,0.0138510717079043
2015,3,1,73.4999618530273
2015,3,2,19.0162448883057
2015,3,3,19.363733291626
2015,3,4,10.5071334838867
2015,3,5,4.73949146270752
2015,3,6,159.320831298828
2015,3,7,0.0434000678360462
2015,3,8,0.220838859677315
2015,3,9,0.494720309972763
2015,3,10,6.69477939605713
2015,3,11,0.292827546596527
2015,3,12,0.312903225421906
2015,4,1,21.6750812530518
2015,4,2,16.7864170074463
2015,4,3,28.8159942626953
2015,4,4,14.5714054107666
2015,4,5,8.31232070922852
2015,4,6,185.919494628906
2015,4,7,0.141782313585281
2015,4,8,1.38717591762543
2015,4,9,0.945527255535126
2015,4,10,6.5694580078125
2015,4,11,0.509513556957245
2015,4,12,1.1412478685379
2015,5,1,19.807336807251
2015,5,2,14.2053451538086
2015,5,3,45.5440826416016
2015,5,4,21.3038291931152
2015,5,5,19.4038238525391
2015,5,6,153.767532348633
2015,5,7,1.85062980651855
2015,5,8,5.29667663574219
2015,5,9,2.06265783309937
2015,5,10,5.12569522857666
2015,5,11,0.510894894599915
2015,5,12,1.63784241676331
2015,6,1,5.97467613220215
2015,6,2,3.96952962875366
2015,6,3,26.8894386291504
2015,6,4,13.2823991775513
2015,6,5,16.4010982513428
2015,6,6,43.3821411132813
2015,6,7,4.13818502426147
2015,6,8,6.96141195297241
2015,6,9,1.10764193534851
2015,6,10,4.96111488342285
2015,6,11,0.116107031702995
2015,6,12,0.370415866374969
2015,7,1,2.28288745880127
2015,7,2,0.385265499353409
2015,7,3,19.3524894714355
2015,7,4,12.2695865631104
2015,7,5,5.19699287414551
2015,7,6,9.31144714355469
2015,7,7,8.88166427612305
2015,7,8,6.59171581268311
2015,7,9,2.39911246299744
2015,7,10,1.55356121063232
2015,7,11,0.0408972539007664
2015,7,12,0.144830495119095
2015,8,1,1.48189330101013
2015,8,2,0.187801852822304
2015,8,3,20.4084930419922
2015,8,4,16.6475162506104
2015,8,5,3.20704293251038
2015,8,6,5.38004541397095
2015,8,7,37.312084197998
2015,8,8,11.0786237716675
2015,8,9,2.32749271392822
2015,8,10,2.25712728500366
2015,8,11,1.40861737728119
2015,8,12,0.14140559732914
2016,1,1,140.554901123047
2016,1,2,1.52770411968231
2016,1,3,0.621154189109802
2016,1,4,0.372925221920013
2016,1,5,0.0576590560376644
2016,1,6,1.89215624332428
2016,1,7,0
2016,1,8,0
2016,1,9,0.0272285751998425
2016,1,10,0.100892402231693
2016,1,11,0.00143504072912037
2016,1,12,3.48248286172748e-4
2016,2,1,135.821166992188
2016,2,2,7.43428134918213
2016,2,3,3.83992123603821
2016,2,4,2.20147490501404
2016,2,5,0.533199012279511
2016,2,6,23.9458160400391
2016,2,7,0
2016,2,8,0.00448149396106601
2016,2,9,0.141397953033447
2016,2,10,1.8027092218399
2016,2,11,0.0296927951276302
2016,2,12,0.0138510717079043
2016,3,1,73.4999618530273
2016,3,2,19.0162448883057
2016,3,3,19.363733291626
2016,3,4,10.5071334838867
2016,3,5,4.73949146270752
2016,3,6,159.320831298828
2016,3,7,0.0434000678360462
2016,3,8,0.220838859677315
2016,3,9,0.494720309972763
2016,3,10,6.69477939605713
2016,3,11,0.292827546596527
2016,3,12,0.312903225421906
2016,4,1,21.6750812530518
2016,4,2,16.7864170074463
2016,4,3,28.8159942626953
2016,4,4,14.5714054107666
2016,4,5,8.31232070922852
2016,4,6,185.919494628906
2016,4,7,0.141782313585281
2016,4,8,1.38717591762543
2016,4,9,0.945527255535126
2016,4,10,6.5694580078125
2016,4,11,0.509513556957245
2016,4,12,1.1412478685379
2016,5,1,19.807336807251
2016,5,2,14.2053451538086
2016,5,3,45.5440826416016
2016,5,4,21.3038291931152
2016,5,5,19.4038238525391
2016,5,6,153.767532348633
2016,5,7,1.85062980651855
2016,5,8,5.29667663574219
2016,5,9,2.06265783309937
2016,5,10,5.12569522857666
2016,5,11,0.510894894599915
2016,5,12,1.63784241676331
2016,6,1,5.97467613220215
2016,6,2,3.96952962875366
2016,6,3,26.8894386291504
2016,6,4,13.2823991775513
2016,6,5,16.4010982513428
2016,6,6,43.3821411132813
2016,6,7,4.13818502426147
2016,6,8,6.96141195297241
2016,6,9,1.10764193534851
2016,6,10,4.96111488342285
2016,6,11,0.116107031702995
2016,6,12,0.370415866374969
2016,7,1,2.28288745880127
2016,7,2,0.385265499353409
2016,7,3,19.3524894714355
2016,7,4,12.2695865631104
2016,7,5,5.19699287414551
2016,7,6,9.31144714355469
2016,7,7,8.88166427612305
2016,7,8,6.59171581268311
2016,7,9,2.39911246299744
2016,7,10,1.55356121063232
2016,7,11,0.0408972539007664
2016,7,12,0.144830495119095
2016,8,1,1.48189330101013
2016,8,2,0.187801852822304
2016,8,3,20.4084930419922
2016,8,4,16.6475162506104
2016,8,5,3.20704293251038
2016,8,6,5.38004541397095
2016,8,7,37.312084197998
2016,8,8,11.0786237716675
2016,8,9,2.32749271392822
2016,8,10,2.25712728500366
2016,8,11,1.40861737728119
2016,8,12,0.14140559732914
2017,1,1,140.554901123047
2017,1,2,1.52770411968231
2017,1,3,0.621154189109802
2017,1,4,0.372925221920013
2017,1,5,0.0576590560376644
2017,1,6,1.89215624332428
2017,1,7,0
2017,1,8,0
2017,1,9,0.0272285751998425
2017,1,10,0.100892402231693
2017,1,11,0.00143504072912037
2017,1,12,3.48248286172748e-4
2017,2,1,135.821166992188
2017,2,2,7.43428134918213
2017,2,3,3.83992123603821
2017,2,4,2.20147490501404
2017,2,5,0.533199012279511
2017,2,6,23.9458160400391
2017,2,7,0
2017,2,8,0.00448149396106601
2017,2,9,0.141397953033447
2017,2,10,1.8027092218399
2017,2,11,0.0296927951276302
2017,2,12,0.0138510717079043
2017,3,1,73.4999618530273
2017,3,2,19.0162448883057
2017,3,3,19.363733291626
2017,3,4,10.5071334838867
2017,3,5,4.73949146270752
2017,3,6,159.320831298828
2017,3,7,0.0434000678360462
2017,3,8,0.220838859677315
2017,3,9,0.494720309972763
2017,3,10,6.69477939605713
2017,3,11,0.292827546596527
2017,3,12,0.312903225421906
2017,4,1,21.6750812530518
2017,4,2,16.7864170074463
2017,4,3,28.8159942626953
2017,4,4,14.5714054107666
2017,4,5,8.31232070922852
2017,4,6,185.919494628906
2017,4,7,0.141782313585281
2017,4,8,1.38717591762543
2017,4,9,0.945527255535126
2017,4,10,6.5694580078125
2017,4,11,0.509513556957245
2017,4,12,1.1412478685379
2017,5,1,19.807336807251
2017,5,2,14.2053451538086
2017,5,3,45.5440826416016
2017,5,4,21.3038291931152
