Year,TechID,Value
2015,10,920.813293880141
2015,20,0.00183695976359644
2015,25,32.9021301269531
2015,30,122819.850891113
2015,40,15843.189453125
2015,70,5200.07088931967
2015,80,15263.4375
2015,90,2399.73626252041
2015,91,0.00630941207056424
2015,100,178043.34765625
2015,110,292072.953125
2015,120,76031.09375
2015,130,6723.93058261899
2015,140,22156
2015,150,3102.96917950833
2015,160,186593.217773438
2015,161,31.5253555048621
2015,170,471471.03125
2015,181,114427.8125
2015,190,947.472547639942
2015,191,15.002555847168
2015,200,8167.5
2015,210,437.240920162367
2015,220,29726.0949707031
2015,230,105756.0703125
2015,240,33926.234375
2015,250,1104.07282197376
2015,260,10238.4375
2015,261,26.0825099364106
2015,265,16693.15625
2015,270,509.509050567694
2015,275,4.85414253280705e-15
2015,276,6.76270102728813
2015,280,55807.8186035156
2015,290,104084.41796875
2015,291,10.3255004882813
2015,295,170963.265625
2015,300,50908.5
2015,302,38.858909901639
2015,305,71499.75
2015,310,155.529205757934
2015,320,533.734375
2015,330,71.7738584239996
2015,340,15889.1658935547
2015,350,38962.6767578125
2015,351,0.00125717186031113
2015,360,21246.6015625
2015,361,1.48611450195315
2015,362,0.0650876767475133
2015,363,5926.40625
2015,385,1.17595510035185e-6
2015,386,0.118563801050186
2015,400,68.3942718505859
2015,410,31.7346496582031
2015,411,3.68807601928717
2015,420,1.31621599454897e-19
2015,430,2.92123241002174
2015,431,626.544067382813
2015,432,1.70834440343937e-12
2015,433,3.25882983792658e-13
2015,441,1.444264995684e-12
2015,442,512.925170898439
2015,443,2.76630020973334e-12
2015,444,6.58839302558611e-13
2015,460,6.31391214232281
2015,461,129.078369140625
2015,470,0.019506546334232
2015,471,32.357292175293
2015,480,9.38023767547199e-16
2015,510,3.13129107061896e-15
2015,515,9.26170508662472
2015,520,6.36865993969282e-13
2015,521,1.86262463786058e-13
2015,530,2.44582457585574e-13
2015,531,1.10915183287874e-13
2015,540,2.04779823740481e-13
2015,541,9.8068471746093306e-14
2015,550,8.29067283575347e-13
2015,551,1.63475136205626e-13
2015,600,7.09244428473967e-16
2015,610,5.38799309462708e-15
2015,611,0.722030966181137
2015,620,152.21826171875
2015,630,714.370125332818
2015,631,1.76204395294189
2015,640,4905.36542610229
2015,641,1.79247532657268
2015,660,1.35624941322021e-5
2015,670,289.263916015625
2015,680,0.0202029421925545
2015,690,0.471967697143555
2015,691,8.92504722287413e-4
2015,700,243.426004737064
2015,720,24.8328247070313
2015,730,0.132656812667847
2015,810,22.5952568054199
2015,811,0.00456985179334879
2015,850,1.61549377441406
2015,852,0.0467220097780228
2015,853,0.0268522202968597
2015,854,3.90923737825233e-10
2015,857,0.00378753244876862
2015,865,0.0722804069519043
2015,870,728.46861655804
2015,890,35.091796875
2015,970,303.48818067255
2015,980,2271.66949462891
2015,981,0.0143408179283142
2015,991,0.0109893679618835
2015,1040,953.400268554688
2015,1041,0.988421082496643
2015,1110,1.35589743877063e-7
2015,1130,153.050903320313
2015,1131,0.0646546334028244
2015,1132,27.7607192993164
2015,1142,0.0154561996459961
2015,1150,0.0026090145111084
2015,1151,0.00816576182842255
2015,1152,42.956674957924
2015,1153,2.17874145507813
2015,1158,20.7551083606529
2015,1159,131.22705078125
2015,1163,55.846752166748
2015,1164,0.34108030796051
2015,1166,10.5153198242188
2015,1167,0.0096292570233345
2015,1168,6.57867640256882e-5
2015,1180,1.0243896394968e-4
2015,1200,246.708228934254
2015,1220,2751.017578125
2015,1221,0.114715039730072
2015,1230,4.82802890473977e-4
2015,1240,89.7037925720215
2015,1251,1.89874158063041e-14
2015,1261,8.45330749843498e-15
2015,1300,6.36986078461632e-5
2015,1301,0.0808775424957387
2015,1320,3964.66118048212
2015,1340,21775.6987304688
2015,1360,0.0599225461483002
2015,1365,3.6361540555954
2015,1390,33460.8466796875
2015,1391,0.0645870454609394
2015,1410,185.244533528
2015,1450,3577.1516551961
2015,1451,19737.2937011719
2015,1452,28498.416015625
2015,1453,14012.87109375
2015,1460,16241.220703125
2015,1461,0.0494588017463758
2015,1462,1.91785249626264e-4
2015,1471,1816.6728515625
2015,1510,0.457036495208741
2015,1520,55.5165257194728
2015,1530,403.261962890625
2015,1541,3.19953482111335e-15
2015,1550,37.1423487663269
2015,1552,1.81912183884123e-16
2015,1560,64.827332949297
2015,1570,3736.70961761475
2015,1590,7988.75512695313
2015,1591,0.143878221511841
2015,1592,0.0382194519042976
2015,1610,2794.4677734375
2015,1612,2.27335511526761e-13
2015,1613,3.06983856788267e-5
2015,1630,86.4472123414758
2015,1640,693.97314453125
2015,1650,102.022439066548
2015,1660,5975.64176940918
2015,1670,13106.8920898438
2015,1671,0.183823719620705
2015,1675,1.87173193610946e-13
2015,1680,0.0839796364307439
2015,1682,4708.28759765625
2015,1685,5.45645307402812e-5
2015,1721,4.09318846178452e-15
2015,1730,68.1773042678833
2015,1732,7.50159483142721e-16
2015,2010,4.15132262787665e-7
2015,2020,31.2287332531996
2015,2030,0.245290756225586
2015,2040,6.25627762929071e-8
2015,2070,21.4273274822626
2015,2080,82.9016672535799
2015,2090,3.13226837682305
2015,2100,88.6065284935758
2015,2110,0.851036071777344
2015,2120,0.497774124145508
2015,2130,0.169632911682129
2015,2140,0.0270218849182129
2015,2190,8.65798833628651
2015,2210,9.34300944628194
2015,2240,0.0381418466567993
2015,2250,0.104652404785156
2015,2320,0.00149798393249512
2015,3010,15.4602353310149
2015,3020,0.0209507942199707
2015,3030,7.31986536697993
2015,3040,0.0102968215942383
2015,4010,2.1628283199828
2015,4040,0.753709035941998
2015,4050,18.0635107885298
2015,4060,0.00443580001592636
2015,4070,0.0331974029541016
2015,4120,1.68041988013966
2015,4130,18.5300273168084
2015,4140,0.0123863518238068
2015,4150,0.0322666168212891
2015,4200,0.560188499916654
2015,4210,5.50701090718714
2015,4220,0.0101218223571777
2015,4230,0.00409560650587082
2015,4275,0.120099583640695
2015,5000,1345.66327796779
2015,5001,7424.83520507813
2015,5002,10720.619140625
2015,5003,5271.404296875
2015,5004,686.264892578125
2015,5012,1491.43757874107
2015,5013,8191.64428710938
2015,5014,12587.400390625
2015,5015,6109.6689453125
2015,5016,1031.52734375
2015,5024,7.21463147783652e-5
2015,5025,0.0431539416314308
2015,5033,0.0304249674081836
2015,5041,33.7450361251831
2015,5043,1.68276308686044e-15
2015,5051,1.81622293894179e-4
2015,5052,0.171929061412815
2015,5060,0.0242965649813414
2015,5061,0.0186055675149004
2015,5070,3.42667517624906e-15
2015,5078,2.39623341258266e-5
2015,5079,0.0225418359041214
2015,5080,0.936845541000366
2015,5200,1059.32198860906
2015,5201,5844.9169921875
2015,5202,8439.39672851563
2015,5203,4149.71142578125
2015,5204,543.11572265625
2015,5212,1174.07714708812
2015,5213,6448.55895996094
2015,5214,9908.95166015625
2015,5215,4809.60205078125
2015,5216,809.12939453125
2015,5224,5.67944371141493e-5
2015,5225,0.0339713990689461
2015,5233,0.0239507034421004
2015,5241,26.5644903182983
2015,5243,3.52349443025202e-15
2015,5251,1.42975230119191e-4
2015,5252,0.135344862937932
2015,5260,0.0191265381872654
2015,5261,0.0146465599536921
2015,5270,5.80265002714242e-15
2015,5278,1.88634312507929e-5
2015,5279,0.017745197750628
2015,5280,0.763978838920593
2015,5400,279.993881426741
2015,5401,1544.89492797852
2015,5402,2230.65301513672
2015,5403,1096.82788085938
2015,5404,139.597167968749
2015,5412,310.325372687379
2015,5413,1704.44613647461
2015,5414,2619.07653808594
2015,5415,1271.24658203125
2015,5416,217.68115234375
2015,5424,1.50115793076111e-5
2015,5425,0.00897911563518505
2015,5433,0.006330521777274
2015,5441,7.02137303352356
2015,5443,1.08271139449834e-15
2015,5451,3.77904034394305e-5
2015,5452,0.0357734709978114
2015,5460,0.00505541265010834
2015,5461,0.00387129187584014
2015,5470,2.02008548777499e-15
2015,5478,4.98587337460776e-6
2015,5479,0.00469030998647213
2015,5480,0.340865820646286
2015,5600,150.22343430232
2015,5601,828.872985839844
2015,5602,1196.79861450195
2015,5603,588.474365234375
2015,5604,74.8973388671873
2015,5612,166.496985892863
2015,5613,914.476211547852
2015,5614,1405.19744873047
2015,5615,682.053955078125
2015,5616,116.716979980469
2015,5624,8.05406853032764e-6
2015,5625,0.00481749325990677
2015,5633,0.00339648313820464
2015,5641,3.76713466644287
2015,5643,5.79695796573687e-16
2015,5651,2.02754490601365e-5
2015,5652,0.0191934555768968
2015,5660,0.00271235150285065
2015,5661,0.00207703560590776
2015,5670,1.40054526136246e-15
2015,5678,2.67504060502688e-6
2015,5679,0.00251646339893341
2015,5680,0.257072374224663
2015,5800,640.389038733916
2015,5801,3533.41168212891
2015,5802,5101.84497070313
2015,5803,2508.61376953125
2015,5804,333.367919921875
2015,5812,709.761839362171
2015,5813,3898.33026123047
2015,5814,5990.23071289063
2015,5815,2907.53588867188
2015,5816,484.281494140625
2015,5824,3.43337815138511e-5
2015,5825,0.0205365344882011
2015,5833,0.0144789293408403
2015,5841,16.058958530426
2015,5843,1.85433808065627e-15
2015,5851,8.64324101712555e-5
2015,5852,0.0818195044994352
2015,5860,0.0115625094622374
2015,5861,0.00885421037674109
2015,5870,2.6031694161377e-15
2015,5878,1.14034569378418e-5
2015,5879,0.0107274553738534
2015,5880,0.27905461192131
2016,10,225.780117547398
2016,20,0.00161437431274327
2016,25,58.2928695678711
2016,30,107410.502754211
2016,40,25828.27734375
2016,50,9.34058334678411e-7
2016,70,1360.69719596087
2016,80,25088.9375
2016,81,265.6875
2016,90,627.936562654026
2016,91,0.0132900989847524
2016,92,4.521484375
2016,100,111458.674072266
2016,110,301845.4296875
2016,120,103699.65625
2016,130,1759.44411789615
2016,140,36436.34375
2016,150,811.950793155783
2016,160,116394.97265625
2016,161,62.6707285366829
2016,162,18.861328125
2016,170,484901.6796875
2016,171,302.5
2016,181,155949.28125
2016,190,247.924175397242
2016,191,28.0966644287109
2016,192,4.943359375
2016,200,13535.140625
2016,210,114.412385576091
2016,220,18796.7223815918
2016,230,110108.61328125
2016,240,46382.421875
2016,245,171.5625
2016,250,288.901597153071
2016,251,210.15625
2016,260,16847.71875
2016,261,36.5551783766006
2016,265,27621.03125
2016,266,422.125
2016,270,133.322713195076
2016,275,6.65958817768191e-15
2016,276,13.4942440028963
2016,280,34729.6180419922
2016,290,107130.0546875
2016,291,17.1544799804689
2016,295,176426.51171875
2016,300,69346.234375
2016,302,57.3939624762861
2016,305,97621.3125
2016,310,40.6971696931554
2016,320,927.78515625
2016,321,106.828125
2016,330,18.7809922437725
2016,340,10065.0728759766
2016,350,40538.39453125
2016,351,0.00195457163185558
2016,360,29061.6875
2016,361,2.49490737915044
2016,362,0.0968912648396145
2016,363,9838.390625
2016,364,3.95166015625
2016,365,1.61664708312956e-17
2016,366,189.34375
2016,385,1.75057758681856e-6
2016,386,0.197721123695377
2016,387,2.9899585411719e-16
2016,400,122.918197631836
2016,401,24.90234375
2016,410,44.0607795715332
2016,411,5.80597305297852
2016,412,2.36166338221655e-16
2016,420,2.20421919754302e-19
2016,421,1.20871767009311e-21
2016,430,0.764394574440693
2016,431,675.572235107423
2016,432,2.33555666126484e-12
2016,433,5.36378233495505e-13
2016,434,2.64979010955457e-15
2016,441,9.4943883247186e-13
2016,442,556.974853515626
2016,443,3.80203767774701e-12
2016,444,1.09814587978541e-12
2016,445,1.18099974244501e-14
2016,460,9.3236577554344
2016,461,225.100341796875
2016,462,32.51953125
2016,470,0.0290380641820928
2016,471,57.8603897094727
2016,472,15.37890625
2016,480,9.72432892842629e-16
2016,510,4.32452671220683e-15
2016,515,18.2416360475272
2016,520,8.68630471370646e-13
2016,521,3.08370082940934e-13
2016,522,3.4030937789975e-15
2016,530,3.3333513900502e-13
2016,531,1.83495579841875e-13
2016,532,2.30891694652513e-15
2016,540,2.80260352685663e-13
2016,541,1.6442229522351e-13
2016,542,3.6125616387217e-15
2016,550,1.13198925059954e-12
2016,551,2.68649685830624e-13
2016,552,3.05007755163622e-15
2016,600,4.53960180679194e-16
2016,610,5.56082804993195e-15
2016,611,1.43095728964727
2016,612,0.7310791015625
2016,620,265.516235351563
2016,621,58.6953125
2016,630,444.699021435227
2016,631,3.2831916809082
2016,632,1.2900390625
2016,640,4899.09166183745
2016,641,3.58058691198312
2016,642,2.121337890625
2016,660,2.01838702196255e-5
2016,680,0.0304582230746746
2016,690,0.868797302246094
2016,691,8.83773958776146e-4
2016,700,151.723176667884
2016,720,23.7570333480835
2016,730,0.235864281654358
2016,810,28.3439302444458
2016,811,0.00706670992076397
2016,850,2.39387130737305
2016,852,0.0700733810663223
2016,853,0.0403100401163101
2016,857,0.00694447755813599
2016,865,0.128741979598999
2016,870,453.474735892121
2016,890,60.0513916015625
2016,970,200.287086048062
2016,980,2174.03576660156
2016,981,0.0255509614944458
2016,991,0.0195038914680481
2016,1040,1195.60925292969
2016,1041,1.01773309707642
2016,1130,226.575561523438
2016,1132,41.6132125854492
2016,1142,0.0271242707967758
2016,1150,0.00384305603802204
2016,1151,0.0145146399736404
2016,1152,26.7407008140469
2016,1153,3.72136116027832
2016,1158,14.1683165132806
2016,1159,126.026599884033
2016,1163,70.0731086730957
2016,1164,0.360229633748531
2016,1166,15.5877304077148
2016,1168,9.75134025793523e-5
2016,1180,1.74852728378028e-4
2016,1200,55.1061143214003
2016,1220,4655.9423828125
2016,1221,2.78055381774925
2016,1222,13.74609375
2016,1230,6.49438385153189e-4
2016,1240,92.5884532928467
2016,1251,3.85032717514777e-14
2016,1252,3.79470760369927e-15
2016,1261,1.72548607346723e-14
2016,1262,1.57230999053848e-15
2016,1280,1.7137451171875
2016,1300,6.41815768176457e-5
2016,1301,0.132120549678829
2016,1320,1694.00261580426
2016,1340,15177.0544433594
2016,1360,0.0816128496080637
2016,1365,7.17039704322815
2016,1390,34472.599609375
2016,1391,0.0868907757103443
2016,1410,41.377198032520504
2016,1450,1532.60105684709
2016,1451,13725.5665283203
2016,1452,29362.3266601563
2016,1453,18361.244140625
2016,1460,21286.71484375
2016,1461,0.0802552402019643
2016,1462,2.51772755291313e-4
2016,1464,113.8125
2016,1471,2888.302734375
2016,1472,5.97509765625
2016,1480,2.7746901998249e-15
2016,1510,0.741341590881355
2016,1511,1.91188211096094e-15
2016,1520,12.4004736663808
2016,1530,665.9970703125
2016,1541,6.3407937754556e-15
2016,1542,1.04582141557952e-15
2016,1550,36.5071873664856
2016,1552,3.64944145324515e-16
2016,1553,1.02646840680065e-16
2016,1560,18.4476755176782
2016,1570,2178.96638965607
2016,1590,7813.65679931641
2016,1591,0.19278889894485499
2016,1592,0.0603971928358114
2016,1603,0.248397827148438
2016,1610,3653.169921875
2016,1612,4.60950722036557e-13
2016,1613,5.10533282210715e-5
2016,1615,14.248046875
2016,1630,19.3092776293868
2016,1640,1148.65576171875
2016,1650,29.0771048204434
2016,1660,3492.99494361877
2016,1670,12853.2486572266
2016,1671,0.246713921427727
2016,1675,3.82603670967541e-13
2016,1680,0.135202527046204
2016,1682,6163.4873046875
2016,1685,9.08700021925268e-5
2016,1690,22.41015625
2016,1702,4.5771484375
2016,1721,8.26389737890176e-15
2016,1722,1.26862496202529e-15
2016,1730,67.1141939163208
2016,1732,1.52909098143778e-15
2016,1733,3.02031620200149e-16
2016,2010,5.69381199966301e-7
2016,2020,31.098418396432
2016,2030,0.364262580871582
2016,2040,9.24906089494471e-8
2016,2050,2.6702880859375e-5
2016,2060,3.63797880709171e-12
2016,2070,21.3277159256395
2016,2080,82.3747044834308
2016,2090,3.12780121515971
2016,2100,88.4122106404975
2016,2110,1.26544570922852
2016,2120,0.737459182739258
2016,2130,0.25162935256958
2016,2140,0.0401926040649414
2016,2150,2.6702880859375e-5
2016,2160,1.220703125e-4
2016,2170,1.62124633789063e-5
2016,2180,5.7220458984375e-6
2016,2190,8.58461494056974
2016,2210,9.3364372550277
2016,2240,0.0563594102859497
2016,2250,0.155632495880127
2016,2270,1.52587890625e-5
2016,2300,9.5367431640625e-7
2016,2320,0.00247716903686523
2016,2330,2.98023223876953e-6
2016,3010,16.1155130345171
2016,3020,0.0372233390808105
2016,3030,7.62978579269618
2016,3040,0.0182304382324219
2016,4010,2.2268234520536
2016,4040,0.786763531664107
2016,4050,19.0061880800896
2016,4060,0.00794171914458275
2016,4070,0.0596566200256348
2016,4090,1.01327896118164e-6
2016,4100,1.33514404296875e-5
2016,4120,1.83032410255807
2016,4130,19.5975185146345
2016,4140,0.022227481007576
2016,4150,0.058079719543457
2016,4170,2.86102294921875e-6
2016,4190,2.47955322265625e-5
2016,4200,0.610188026378413
2016,4210,5.83603622412159
2016,4220,0.0182254314422607
2016,4230,0.00735069066286087
2016,4250,7.62939453125e-6
2016,4270,9.5367431640625e-7
2016,4275,0.173230038955808
2016,5000,576.538293089966
2016,5001,5163.32559204102
2016,5002,11045.6105957031
2016,5003,6907.1875
2016,5004,1092.58325195313
2016,5005,2.7730712890625
2016,5012,637.254742208694
2016,5013,5709.34814453125
2016,5014,12968.00390625
2016,5015,8007.6982421875
2016,5016,1748.033203125
2016,5017,42.056640625
2016,5024,9.47126100072637e-5
2016,5025,0.979879558086509
2016,5026,1.826171875
2016,5033,0.0497014820575785
2016,5041,34.830192565918
2016,5043,3.45532521865699e-15
2016,5044,3.32687436627177e-16
2016,5051,2.44307608227246e-4
2016,5052,0.278880417346958
2016,5053,3.75350792114482e-16
2016,5060,0.0326868295669556
2016,5061,0.0301906839013175
2016,5062,5.853065428163e-16
2016,5070,6.99164033959865e-15
2016,5071,7.43003748804316e-16
2016,5078,2.41440166064422e-5
2016,5079,0.0307013597339392
2016,5080,1.84111505746841
2016,5081,0.48016357421875
2016,5200,453.857754539213
2016,5201,4064.62982177734
2016,5202,8695.23352050781
2016,5203,5437.41943359375
2016,5204,865.970092773438
2016,5205,2.7025146484375
2016,5212,501.654406412648
2016,5213,4494.46557617188
2016,5214,10208.5666503906
2016,5215,6303.7548828125
2016,5216,1369.45068359375
2016,5217,33.078125
2016,5224,7.45589131838642e-5
2016,5225,0.802938789129257
2016,5226,1.577880859375
